,2,3,4,5,6
0,0.9339286804199218,0.12879902839660645,0.08749930381774902,1.101159896850586,0.19913524627685547
1,0.6494694519042968,0.02220252275466919,0.019593896865844725,0.47494503021240236,0.01518643021583557
2,0.40340652465820315,0.012316911220550538,0.015032525062561036,0.13599754333496095,0.014879251718521119
3,0.21152658462524415,0.012869979143142701,0.014776854515075684,0.04076648712158203,0.014858601093292236
4,0.10534651756286621,0.013750014305114746,0.015101867914199828,0.022194662094116212,0.015024850368499756
5,0.05762636184692383,0.01414583444595337,0.014833534955978394,0.016604572534561157,0.014788602590560912
6,0.034096412658691407,0.014495834112167358,0.014917641878128052,0.015181056261062621,0.014875771999359131
7,0.02297130346298218,0.014894564151763916,0.015179793834686279,0.014828282594680785,0.015092201232910156
8,0.018883434534072877,0.014908294677734375,0.014566148519515992,0.014907466173171997,0.014963414669036865
9,0.01630447506904602,0.015212850570678711,0.015133482217788697,0.015175468921661377,0.014717378616333009
10,0.015925780534744263,0.015022799968719483,0.014917080402374267,0.014855892658233642,0.01498516321182251
11,0.015228322744369506,0.014930428266525268,0.014878177642822265,0.014736909866333008,0.014856609106063843
12,0.01479244589805603,0.015259772539138794,0.01487354040145874,0.01510819911956787,0.014979817867279054
13,0.015156160593032836,0.014983974695205689,0.014913138151168823,0.014773273468017578,0.014752150774002075
14,0.014920507669448852,0.015126018524169922,0.01484423279762268,0.014996079206466674,0.015057637691497802
15,0.014780541658401489,0.015182973146438598,0.015057705640792847,0.014888492822647094,0.014891737699508667
16,0.014968869686126708,0.014650841951370239,0.014810504913330079,0.014779574871063232,0.01491593599319458
17,0.014804073572158814,0.015154787302017213,0.015036203861236573,0.014992632865905763,0.015082836151123047
18,0.01491299033164978,0.015061837434768677,0.014817391633987426,0.01486469030380249,0.014789600372314454
19,0.015010830163955689,0.015102211236953735,0.014976099729537964,0.01496299147605896,0.014846905469894409
20,0.014835171699523926,0.014937744140625,0.014973264932632447,0.015039782524108886,0.015056577920913696
21,0.014869649410247803,0.014986538887023925,0.01485368013381958,0.014803084135055542,0.014963692426681519
22,0.014930919408798218,0.014973442554473877,0.014823591709136963,0.014807912111282349,0.014869645833969117
23,0.015065873861312867,0.01489153027534485,0.014937610626220703,0.015027188062667847,0.01490735650062561
24,0.014766680002212524,0.015009300708770752,0.014945226907730102,0.01497241735458374,0.014986183643341065
25,0.014880493879318238,0.014994372129440308,0.014908381700515748,0.014773311614990235,0.0149767005443573
26,0.014835977554321289,0.014786481857299805,0.014983505010604858,0.014990530014038085,0.01490363359451294
27,0.015049759149551391,0.01499191164970398,0.01485706090927124,0.0150570809841156,0.014828839302062989
28,0.014859282970428466,0.014884343147277832,0.015069500207901002,0.014816635847091674,0.015083833932876586
29,0.014698408842086792,0.015096654891967773,0.014858409166336059,0.014851306676864623,0.014705625772476196
30,0.015108089447021484,0.014693111181259155,0.014895554780960083,0.015074906349182128,0.0150493323802948
31,0.01481392502784729,0.015020232200622558,0.014999705553054809,0.0148151695728302,0.01501503586769104
32,0.01500032901763916,0.014866394996643066,0.015039666891098022,0.014924397468566894,0.014924255609512329
33,0.014770877361297608,0.014945096969604492,0.014887595176696777,0.0150689697265625,0.015026561021804809
34,0.014989956617355346,0.014876446723937987,0.014883263111114502,0.014800859689712524,0.014801023006439208
35,0.01497484564781189,0.014980632066726684,0.01492593765258789,0.014867205619812012,0.015133377313613892
36,0.014758882522583007,0.01496852159500122,0.014863218069076539,0.014942818880081176,0.01487505555152893
37,0.015195180177688599,0.014851998090744018,0.015005156993865967,0.015069849491119384,0.015105096101760864
38,0.014616068601608277,0.015143022537231446,0.014899569749832153,0.014958462715148925,0.01480791687965393
39,0.014909923076629639,0.014820847511291504,0.014811328649520873,0.014841222763061523,0.014979381561279297
40,0.01503604531288147,0.014868834018707276,0.014987986087799072,0.014977147579193115,0.015019059181213379
41,0.01482959270477295,0.01500404953956604,0.015007387399673461,0.014846044778823852,0.014948636293411255
42,0.014966915845870971,0.015008907318115234,0.01494093656539917,0.014841467142105103,0.015002421140670776
